candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T11:08:00,NIFTY2631024050PE,308.45,309.15,302.7,305.15,322.17,-1.0,0.57,300.54,298.83,97.05,96.1,-16.26,-66.32
2026-03-09T11:09:00,NIFTY 50,23843.55,23843.55,23825.55,23830.65,,,,,,,,,
2026-03-09T11:09:00,NIFTY2631023600CE,369.0,370.15,359.25,362.2,398.48,-1.0,0.42,375.09,376.6,0.0,2.01,-89.29,-56.4
2026-03-09T11:09:00,NIFTY2631023650CE,332.35,332.35,322.7,326.05,359.94,-1.0,0.4,338.66,339.89,0.0,2.6,-87.57,-56.8
2026-03-09T11:09:00,NIFTY2631023700CE,297.45,297.45,288.75,291.15,323.47,-1.0,0.42,302.84,304.32,0.0,2.39,-90.8,-57.58
2026-03-09T11:09:00,NIFTY2631023750CE,263.1,264.2,256.2,258.1,288.97,-1.0,0.42,269.83,271.47,0.0,2.38,-92.15,-58.82
2026-03-09T11:09:00,NIFTY2631023800CE,233.1,233.1,224.9,229.25,255.48,-1.0,0.4,238.11,239.16,0.0,1.9,-81.29,-57.14
2026-03-09T11:09:00,NIFTY2631023850CE,202.45,203.4,196.45,198.65,225.05,-1.0,0.39,208.68,209.87,0.0,3.19,-90.05,-60.64
2026-03-09T11:09:00,NIFTY2631023900CE,175.8,176.5,169.95,171.6,196.34,-1.0,0.4,181.18,182.38,0.0,2.92,-92.14,-62.53
2026-03-09T11:09:00,NIFTY2631023950CE,151.05,152.0,146.3,148.3,170.07,-1.0,0.39,156.39,157.42,0.0,3.0,-89.22,-62.09
2026-03-09T11:09:00,NIFTY2631024000CE,129.7,129.7,124.85,127.65,146.13,-1.0,0.41,134.64,135.53,0.0,4.11,-83.86,-62.41
2026-03-09T11:09:00,NIFTY2631024050CE,109.7,110.3,105.6,107.0,125.3,-1.0,0.4,114.29,115.13,0.0,2.83,-91.19,-65.7
2026-03-09T11:09:00,NIFTY2631024100CE,92.15,92.65,89.05,90.95,105.5,-1.0,0.39,96.58,97.48,0.0,2.13,-86.48,-64.37
2026-03-09T11:09:00,NIFTY2631023550PE,102.25,107.0,102.0,104.65,113.08,-1.0,0.49,100.36,100.45,98.36,98.91,-18.88,-67.88
2026-03-09T11:09:00,NIFTY2631023600PE,114.4,119.1,113.6,117.45,125.88,-1.0,0.48,112.31,112.39,98.41,98.94,-12.69,-63.74
2026-03-09T11:09:00,NIFTY2631023650PE,127.0,132.95,127.0,130.9,140.91,-1.0,0.48,125.38,125.38,97.82,98.54,-14.54,-64.44
2026-03-09T11:09:00,NIFTY2631023700PE,142.3,148.5,141.65,146.0,157.52,-1.0,0.54,140.49,140.48,97.76,98.5,-16.67,-65.54
